,objectid,codigo,coord_x,coord_y,tipo,n_policia,observacao,fotos,morada,concelho,freguesia,zonam_and,descricao,name,cod_gis,cod_topo,cod_freg,n_ordem,cod_sgr,x,y
599,5638,CRV1,153982.54520403,467990.55936109,com painel abrigo, , ,D:\SIG\FOTOS\CRV 1.TIF,AVENIDA D. AFONSO HENRIQUES,MATOSINHOS,MATOSINHOS,C3,CARCAVELOS,Carcavelos,,,,,,-8.681580231342487,41.17977157577994
600,5639,CRV2,153959.16017112,467972.85930407,abrigo, , ,D:\SIG\FOTOS\CRV 2.TIF,AVENIDA D. AFONSO HENRIQUES,MATOSINHOS,MATOSINHOS,C3,CARCAVELOS,Carcavelos,,,,,,-8.681857583249464,41.17961087489079
601,5640,CRVH1,156565.02833589,464439.67325605,PARAGEM SEM ABRIGO, , ,D:\SIG\FOTOS\CRVH1.TIF,RUA OURO,PORTO,LORDELO DO OURO,C2,CORDOARIA VELHA,Cordoaria Velha,06011300015,ROURO0,06,00015,0113,-8.650551470974516,41.14794308779193
602,5641,CRVH2,156524.23623749,464460.28202706,PARAGEM SEM ABRIGO, , ,D:\SIG\FOTOS\CRVH2.TIF,RUA OURO,PORTO,LORDELO DO OURO,C2,CORDOARIA VELHA,Cordoaria Velha,06011300016,ROURO0,06,00016,0113,-8.651038834164993,41.14812645121119
603,5642,CRVL,160583.77238332,460646.68614273,postalete, , ,D:\SIG\FOTOS\CRVL.TIF,RUA CONCEICAO FERNANDES,VILA NOVA DE GAIA,MAFAMUDE,S8,CRAVEL,Cravel,,,,,,-8.602436920089373,41.11399680781587
604,5643,CRZ1,164690.5248525,471665.76510275,PARAGEM SEM ABRIGO, ,1,D:\SIG\FOTOS\CRZ 1.TIF,RUA RODRIGUES FREITAS,VALONGO,ERMESINDE,C9,CRUZEIRO,Cruzeiro,,,,,,-8.554180738326563,41.21340216245533
605,5644,CRZ2,164672.84124048,471647.91380352,PARAGEM SEM ABRIGO, ,1,D:\SIG\FOTOS\CRZ 2.TIF,RUA RODRIGUES FREITAS,VALONGO,ERMESINDE,C9,CRUZEIRO,Cruzeiro,,,,,,-8.554390555913326,41.21324065819393
606,5645,CSAD1,161763.70081539,472202.06135823,postalete, , ,D:\SIG\FOTOS\CSAD1.TIF,RUA DAS ESCOLAS,MAIA,MILHEIRÓS,C9,CENTRO SAÚDE,Centro Saúde,,,,,,-8.589112406107205,41.218097847268865
607,5646,CSAD2,161791.91629923,472270.70644714,postalete, , ,D:\SIG\FOTOS\CSAD2.TIF,RUA DAS ESCOLAS,MAIA,MILHEIRÓS,C9,CENTRO SAÚDE,Centro Saúde,,,,,,-8.58878025506212,41.218717255724584
608,5647,SAL1,160937.55164958,466829.21503062,postalete, ,1,D:\SIG\FOTOS\CSAL1.TIF,RUA AUGUSTO LESSA,PORTO,PARANHOS,C1,SALGUEIROS,Salgueiros,10011300044,RALES0,10,00044,0113,-8.598620141817403,41.169681504114905
609,5648,SAL2,160974.53489616,466839.5374657,postalete, ,1,D:\SIG\FOTOS\CSAL2.TIF,RUA AUGUSTO LESSA,PORTO,PARANHOS,C1,SALGUEIROS,Salgueiros,10011300045,RALES0,10,00045,0113,-8.598180122753883,41.169776233970566
610,5649,SP3,163047.13522168,464291.84238943,PARAGEM SEM ABRIGO, , ,D:\SIG\FOTOS\CSP.TIF,LARGO S. PEDRO,PORTO,CAMPANHÃ,C6,S. PEDRO,S. Pedro,03011300030,LSPED0,03,00030,0113,-8.573329633963283,41.14693413151171
611,5650,CSS3,161730.20072926,464360.30380288,PARAGEM SEM ABRIGO, , ,D:\SIG\FOTOS\CSS 3.TIF,RUA PADRE ANTONIO VIEIRA,PORTO,BONFIM,C1,CAPELA S.RA SAÚDE,Capela Sra Saúde,02011300023,RPAVI0,02,00023,0113,-8.589020645199936,41.14748936806244
612,5651,DCAS1,160445.07050899,465690.4368809,PARAGEM SEM ABRIGO, , ,D:\SIG\FOTOS\CSSC1.TIF,RUA SANTA CATARINA,PORTO,BONFIM,C1,DOZE CASAS,Doze Casas,02011300024,RSCAT0,02,00024,0113,-8.604414645829157,41.15940404182373
613,5652,DCAS2,160426.12185593,465537.1931292,PARAGEM SEM ABRIGO, , ,D:\SIG\FOTOS\CSSC2.TIF,RUA SANTA CATARINA,PORTO,SANTO ILDEFONSO,C1,DOZE CASAS,Doze Casas,12011300012,RSCAT0,12,00012,0113,-8.604630469686693,41.15802331239176
614,5653,CSX1,158316.27429909,469260.70394004,postalete,4482, ,D:\SIG\FOTOS\CSX 1.TIF,RUA MONTE DA MINA,MATOSINHOS,LEÇA DO BALIO,C5,CENTRAL SEIXO,Central Seixo,,,,,,-8.630020057516473,41.19144337299674
615,5654,CSX2,158261.96029134,469294.56935341,postalete,4417, ,D:\SIG\FOTOS\CSX 2.TIF,RUA MONTE DA MINA,MATOSINHOS,LEÇA DO BALIO,C5,CENTRAL SEIXO,Central Seixo,,,,,,-8.63066977237035,41.19174548285055
616,5655,CSXN1,158086.58175956,469038.2452376,postalete, , ,D:\SIG\FOTOS\CSXN1.TIF,RUA NOVA DO SEIXO,MATOSINHOS,S. MAMEDE DE INFESTA,C5,C. SEIXO (NORTE),C. Seixo (Norte),,,,,,-8.632742630348652,41.189428468829576
617,5656,CSXN2,158073.34577422,469037.44000447,postalete, , ,D:\SIG\FOTOS\CSXN2.TIF,RUA NOVA DO SEIXO,MATOSINHOS,CUSTÓIAS,C5,C. SEIXO (NORTE),C. Seixo (Norte),,,,,,-8.632900337774483,41.18942053053391
618,5657,CSXS1,158192.64757406,468432.46065955,com painel abrigo, , ,D:\SIG\FOTOS\CSXS1.TIF,RUA NOVA DO SEIXO,MATOSINHOS,S. MAMEDE DE INFESTA,C5,C. SEIXO (SUL),C. Seixo (Sul),,,,,,-8.631436949718118,41.183979563077735
619,5658,CSXS2,158199.1901081,468350.28763895,com painel abrigo, , ,D:\SIG\FOTOS\CSXS2.TIF,RUA NOVA DO SEIXO,MATOSINHOS,SENHORA DA HORA,C5,C. SEIXO (SUL),C. Seixo (Sul),,,,,,-8.631353351585533,41.18324002612407
620,5659,CTIO1,157556.62613009,472922.91092908,postalete, , ,D:\SIG\FOTOS\CTIO1.TIF,RUA CUSTIO,MATOSINHOS,LEÇA DO BALIO,C5,CUSTIÓ,Custió,,,,,,-8.639329538094033,41.224377682822244
621,5660,CTIO2,157535.78327491,472958.90425024,postalete, , ,D:\SIG\FOTOS\CTIO2.TIF,RUA CUSTIO,MATOSINHOS,LEÇA DO BALIO,C5,CUSTIÓ,Custió,,,,,,-8.639580609971942,41.224700661149996
622,5661,CTN1,163673.12326962,468116.10507436,postalete, , ,D:\SIG\FOTOS\CTN 1.TIF,RUA ESTRADA NOVA,GONDOMAR,RIO TINTO,C9,CASTANHEIRA,Castanheira,,,,,,-8.566100475021603,41.1813961210862
623,5662,CTN2,163653.5402216,468136.05533608,postalete, , ,D:\SIG\FOTOS\CTN 2.TIF,RUA ESTRADA NOVA,GONDOMAR,RIO TINTO,C9,CASTANHEIRA,Castanheira,,,,,,-8.566335050593088,41.18157487304432
624,5663,CTP,159649.10419103,465981.28799817,PARAGEM COM ABRIGO J, , ,D:\SIG\FOTOS\CTP.TIF,RUA DAMIAO GOIS,PORTO,CEDOFEITA,C1,CLUBE TÉNIS PORTO,Clube Ténis Porto,04011300015,RDGOI0,04,00015,0113,-8.613916771604742,41.16198351385424
625,5664,CRMT1,156595.7800033,470348.90287716,postalete, , ,D:\SIG\FOTOS\CTRL1.TIF,RUA CANDIDO DOS REIS,MATOSINHOS,CUSTÓIAS,C5,CÂNDIDO REIS (METRO),Cândido Reis (Metro),,,,,,-8.650604987109078,41.20115050152062
626,5665,CRMT2,156651.0457538,470345.01543269,postalete,1836, ,D:\SIG\FOTOS\CTRL2.TIF,RUA CANDIDO DOS REIS,MATOSINHOS,CUSTÓIAS,C5,CÂNDIDO REIS (METRO),Cândido Reis (Metro),,,,,,-8.649945868414099,41.20111847700269
627,5666,CTS,158351.58520906,466652.44605384,com painel abrigo, , ,D:\SIG\FOTOS\CTS.TIF,RUA CASTELOS,PORTO,RAMALDE,C1,CASTELOS,Castelos,11000500113,RCAST0,11,00050,0113,-8.62942138254553,41.16796073149972
628,5667,CTSS1,159668.72139952,472482.97999641,PARAGEM COM ABRIGO C,1690, ,D:\SIG\FOTOS\CTSS1.TIF,RUA DE CATASSOL,MAIA,GUEIFÃES,C5,CATASSOL,Catassol,,,,,,-8.614112316065436,41.220525217848866
629,5668,CTSS2,159658.03279431,472456.83505347,PARAGEM COM ABRIGO J, , ,D:\SIG\FOTOS\CTSS2.TIF,RUA DE CATASSOL,MATOSINHOS,LEÇA DO BALIO,C5,CATASSOL,Catassol,,,,,,-8.614238048369426,41.2202892762285
630,5669,CTV1,157768.97377023,468087.89177865,postalete, , ,D:\SIG\FOTOS\CTV 1.TIF,RUA CEGONHAS,PORTO,RAMALDE,C2,COTOVIAS,Cotovias,11000570113,RCEGO0,11,00057,0113,-8.636462559342966,41.18085503523604
631,5670,CTV2,157787.42113635,468089.13362991,postalete, , ,D:\SIG\FOTOS\CTV 2.TIF,RUA CEGONHAS,PORTO,RAMALDE,C2,COTOVIAS,Cotovias,11000580113,RCEGO0,11,00058,0113,-8.636242797012667,41.18086718191556
632,5671,CUS1,157353.15869848,470559.83185558,postalete, , ,D:\SIG\FOTOS\CUS 1.TIF,LARGO SOUTO,MATOSINHOS,CUSTÓIAS,C5,CUSTÓIAS,Custóias,,,,,,-8.641590750329769,41.203090129635434
633,5672,CUS4,157306.34657268,470475.95695859,postalete, , ,D:\SIG\FOTOS\CUS 4.TIF,LARGO SOUTO,MATOSINHOS,CUSTÓIAS,C5,CUSTÓIAS,Custóias,,,,,,-8.642142962518287,41.20233245378768
634,5673,MP3,156017.07696667,470185.76647485,postalete, , ,D:\SIG\FOTOS\CUSE1.TIF,RUA GENERAL JOSE VICENTE DE FR,MATOSINHOS,CUSTÓIAS,C3,MONTE DOS PIPOS,Monte dos Pipos,,,,,,-8.657492136372385,41.199650248615576
635,5674,MP4,156112.54105861,470158.73009621,postalete,1236, ,D:\SIG\FOTOS\CUSE2.TIF,RUA CANDIDO DOS REIS,MATOSINHOS,CUSTÓIAS,C3,MONTE DOS PIPOS,Monte dos Pipos,,,,,,-8.656352158962914,41.19941202735711
636,5675,CUSF1,157066.74293222,470451.91472344,postalete, , ,D:\SIG\FOTOS\CUSF1.TIF,RUA CANDIDO DOS REIS,MATOSINHOS,CUSTÓIAS,C5,CUSTÓIAS (FEIRA),Custóias (Feira),,,,,,-8.64499772279529,41.20210324427651
637,5676,CUSF2,157048.47422654,470430.91425568,postalete, , ,D:\SIG\FOTOS\CUSF2.TIF,RUA CANDIDO DOS REIS,MATOSINHOS,CUSTÓIAS,C5,CUSTÓIAS (FEIRA),Custóias (Feira),,,,,,-8.645214035351545,41.201913186334814
638,5677,CUTM1,161510.74327208,469119.29548302,com painel abrigo, , ,D:\SIG\FOTOS\CUTM1.TIF,RUA D. ANTONIO CASTRO MEIRELES,MAIA,PEDROUÇOS,C9,CUTAMAS,Cutamas,,,,,,-8.591934424119232,41.19032878872677
639,5678,CUTM2,161539.00190883,469078.63785834,com painel abrigo, , ,D:\SIG\FOTOS\CUTM2.TIF,RUA ANTONIO SIMOES,MAIA,PEDROUÇOS,C9,CUTAMAS,Cutamas,,,,,,-8.591595040229057,41.18996405570743
640,5679,CV1,165717.85917146,466237.79501002,PARAGEM SEM ABRIGO, , ,D:\SIG\FOTOS\CV  1.TIF,AVENIDA CARVALHA,GONDOMAR,FÂNZERES,C8,CARVALHA,Carvalha,,,,,,-8.541626034804757,41.164572985610214
641,5680,CVA1,159120.06482458,465375.90827003,postalete, ,1,D:\SIG\FOTOS\CVA 1.TIF,RUA BOAVISTA,PORTO,CEDOFEITA,C1,CARVALHOSA,Carvalhosa,04011300016,RBOAV0,04,00016,0113,-8.620179360633532,41.15650612476888
642,5681,CVA2,159073.30767402,465353.41418597,PARAGEM SEM ABRIGO, , ,D:\SIG\FOTOS\CVA 2.TIF,RUA ANIBAL CUNHA,PORTO,CEDOFEITA,C1,CARVALHOSA,Carvalhosa,04011300017,RACUN0,04,00017,0113,-8.62073488157803,41.15630122347286
643,5682,CVD1,161070.71830596,468949.59685102,PARAGEM SEM ABRIGO, , ,D:\SIG\FOTOS\CVD 1.TIF,RUA PADRE COSTA,MATOSINHOS,S. MAMEDE DE INFESTA,C5,CAVADAS,Cavadas,,,,,,-8.59716842998083,41.188779742628086
644,5683,CVD2,161062.54969319,468939.51101154,postalete,1202, ,D:\SIG\FOTOS\CVD 2.TIF,RUA PADRE COSTA,MATOSINHOS,S. MAMEDE DE INFESTA,C5,CAVADAS,Cavadas,,,,,,-8.597265149492975,41.18868853596096
645,5684,CVI1,158718.6351751,466499.34723524,PARAGEM SEM ABRIGO, , ,D:\SIG\FOTOS\CVI 1.TIF,PRACA EXERCITO LIBERTADOR,PORTO,CEDOFEITA,C1,CARVALHIDO,Carvalhido,04011300018,PELIB0,04,00018,0113,-8.625037545784513,41.16660108090585
646,5685,CVI2,158703.53859021,466508.35303608,PARAGEM COM ABRIGO J, , ,D:\SIG\FOTOS\CVI 2.TIF,PRACA EXERCITO LIBERTADOR,PORTO,CEDOFEITA,C1,CARVALHIDO,Carvalhido,04011300019,PELIB0,04,00019,0113,-8.625218030402321,41.16668139686872
647,5686,CVI3,158628.53648556,466544.06892353,postalete, ,1,D:\SIG\FOTOS\CVI 3.TIF,RUA PRELADA,PORTO,RAMALDE,C1,CARVALHIDO,Carvalhido,11001120113,RPREL0,11,00112,0113,-8.626114099940445,41.16699914263368
648,5687,CVI4,158595.50713054,466468.19714041,com painel abrigo, ,1,D:\SIG\FOTOS\CVI 4.TIF,AVENIDA FRANCA,PORTO,CEDOFEITA,C1,CARVALHIDO,Carvalhido,04011300020,AFRAN0,04,00020,0113,-8.626502510175756,41.16631430763807
649,5688,CVI5,158641.9262143,466521.23811173,postalete, ,1,D:\SIG\FOTOS\CVI 5.TIF,RUA PRELADA,PORTO,CEDOFEITA,C1,CARVALHIDO,Carvalhido,04011300021,RPREL0,04,00021,0113,-8.625953015999311,41.1667942616354
650,5689,CVLO,160198.7699988,466489.67000289,com painel abrigo, ,1,D:\SIG\FOTOS\CVLO.TIF,RUA COVELO,PORTO,PARANHOS,C1,COVELO,Covelo,10011300091,RCOVE0,10,00091,0113,-8.60740105054692,41.16658821760624
651,5690,CVLO1,160288.7679676,466406.07593469,postalete, , ,D:\SIG\FOTOS\CVLO1.TIF,RUA FARIA GUIMARAES,PORTO,PARANHOS,C1,COVELO,Covelo,10011300118,RFGUI0,10,00118,0113,-8.606323294861651,41.165839965960664
652,5691,CVN1,164751.19936536,467263.49769614,com painel abrigo, , ,D:\SIG\FOTOS\CVN 1.TIF,RUA FERNAO DE MAGALHAES,GONDOMAR,RIO TINTO,C8,CAVADA NOVA,Cavada Nova,,,,,,-8.553202878584562,41.173766918004844
653,5692,CVN2,164890.97499695,467270.3111456,com painel abrigo, , ,D:\SIG\FOTOS\CVN 2.TIF,RUA FERNAO DE MAGALHAES,GONDOMAR,RIO TINTO,C8,CAVADA NOVA,Cavada Nova,,,,,,-8.551537630482382,41.17383433955976
654,5693,CVO,156777.91760676,459325.94877688,postalete, , ,D:\SIG\FOTOS\CVO.TIF,RUA ALDEIA NOVA,VILA NOVA DE GAIA,MADALENA,S2,CARVALHEIRO,Carvalheiro,,,,,,-8.647654441265265,41.101910688876714
655,5694,CZG1,156004.30150579,476043.62999847,com painel abrigo, , ,D:\SIG\FOTOS\CZG 1.TIF,RUA CRUZ DAS GUARDEIRAS,MAIA,MOREIRA,N10,CRUZ. GUARDEIRAS,Cruz. Guardeiras,,,,,,-8.658067737948823,41.25239250030229
656,5695,CZG2,156021.76582614,476047.12999819,postalete, , ,D:\SIG\FOTOS\CZG 2.TIF,RUA CRUZ DAS GUARDEIRAS,MAIA,MOREIRA,N10,CRUZ. GUARDEIRAS,Cruz. Guardeiras,,,,,,-8.657859630455372,41.252424968453845
657,5696,PREA1,154665.84569822,467970.86870902,com painel abrigo, , ,D:\SIG\FOTOS\CZP 1.TIF,AVENIDA VILLAGARCIA DE AROSA,MATOSINHOS,MATOSINHOS,C3,PARQUE DE REAL,Parque de Real,,,,,,-8.673435647960858,41.1796329479636
658,5697,PREA2,154675.71912411,467908.07839304,com painel abrigo, , ,D:\SIG\FOTOS\CZP 2.TIF,AVENIDA VILLAGARCIA DE AROSA,MATOSINHOS,MATOSINHOS,C3,PARQUE DE REAL,Parque de Real,,,,,,-8.673313322867394,41.179068152636404
659,5698,CZV1,158748.04801771,465902.58468165,PARAGEM COM ABRIGO J, , ,D:\SIG\FOTOS\CZV 1.TIF,RUA OLIVEIRA MONTEIRO,PORTO,CEDOFEITA,C1,CRUZ VERMELHA,Cruz Vermelha,04011300022,ROMON0,04,00022,0113,-8.624646816031433,41.16122938224491
660,5699,CZV2,158735.51963696,465899.69249277,PARAGEM COM ABRIGO J, , ,D:\SIG\FOTOS\CZV 2.TIF,RUA OLIVEIRA MONTEIRO,PORTO,CEDOFEITA,C1,CRUZ VERMELHA,Cruz Vermelha,04011300023,ROMON0,04,00023,0113,-8.62479588474975,41.16120270153487
661,5700,CZV3,158703.67457552,465721.73972208,PARAGEM COM ABRIGO J, , ,D:\SIG\FOTOS\CZV 3.TIF,RUA NOSSA SENHORA DE FATIMA,PORTO,CEDOFEITA,C1,CRUZ VERMELHA,Cruz Vermelha,04011300024,RNSFA0,04,00024,0113,-8.625163264035878,41.15959880186565
662,5701,CZV4,158813.89747856,465783.22024931,PARAGEM COM ABRIGO J, , ,D:\SIG\FOTOS\CZV 4.TIF,RUA NOSSA SENHORA DE FATIMA,PORTO,CEDOFEITA,C1,CRUZ VERMELHA,Cruz Vermelha,04011300025,RNSFA0,04,00025,0113,-8.623854238007729,41.16015799168888
663,5702,DAC1,165554.89928665,466313.61358831,PARAGEM SEM ABRIGO, , ,D:\SIG\FOTOS\DAC 1.TIF,AVENIDA CARVALHA,GONDOMAR,FÂNZERES,C8,DR. AMÉRICO COSTA,Dr. Américo Costa,,,,,,-8.543571964042169,41.16524874293774
664,5703,DAC2,165565.06142134,466321.87999871,PARAGEM COM ABRIGO C, , ,D:\SIG\FOTOS\DAC 2.TIF,AVENIDA CARVALHA,GONDOMAR,FÂNZERES,C8,DR. AMÉRICO COSTA,Dr. Américo Costa,,,,,,-8.543451348467695,41.16532360589932
665,5704,DACM1,155429.76045452,475291.89568354,postalete, , ,D:\SIG\FOTOS\DACM1.TIF,RUA DAS GUARDEIRAS,MAIA,MOREIRA,N10,DR. A. CARLOS MAIA,Dr. A. Carlos Maia,,,,,,-8.664867241161192,41.245592462290475
666,5705,DACM2,155433.66665458,475264.22000429,com painel abrigo, , ,D:\SIG\FOTOS\DACM2.TIF,RUA DAS GUARDEIRAS,MAIA,MOREIRA,N10,DR. A. CARLOS MAIA,Dr. A. Carlos Maia,,,,,,-8.664818612270288,41.24534349432513
667,5706,DAFC1,153645.99102894,467322.79564281,com painel abrigo,15796,1,D:\SIG\FOTOS\DAFC1.TIF,VIA RAPIDA ESTRADA DA CIRCUNVA,MATOSINHOS,MATOSINHOS,C2,D. AFONSO CORDEIRO,D. Afonso Cordeiro,,,,,,-8.6855403643182,41.173739933717485
668,5707,DAFC2,153657.42008099,467288.03895861,com painel abrigo, ,1,D:\SIG\FOTOS\DAFC2.TIF,VIA RAPIDA ESTRADA DA CIRCUNVA,PORTO,NEVOGILDE,C2,D. AFONSO CORDEIRO,D. Afonso Cordeiro,09011300018,ECIRC0,09,00018,0113,-8.685401535390623,41.173427649369884
669,5708,DAH1,153986.66829624,467200.02246237,com painel abrigo,15474,1,D:\SIG\FOTOS\DAH 1.TIF,VIA RAPIDA ESTRADA DA CIRCUNVA,MATOSINHOS,MATOSINHOS,C2,D.AFONSO HENRIQUES,D. Afonso Henriques,,,,,,-8.681471529503025,41.17265399852809
670,5709,DAH2,153969.13034709,467175.82308471,com painel abrigo, ,1,D:\SIG\FOTOS\DAH 2.TIF,VIA RAPIDA ESTRADA DA CIRCUNVA,PORTO,NEVOGILDE,C2,D.AFONSO HENRIQUES,D. Afonso Henriques,09011300019,ECIRC0,09,00019,0113,-8.68167868897578,41.17243511295147
671,5710,DAM,160901.0542853,465502.39619565,postalete, , ,D:\SIG\FOTOS\DAM.TIF,RUA SANTOS POUSADA,PORTO,BONFIM,C1,D.AMÉLIA,D. AmÉlia,02011300025,RSPOU0,02,00025,0113,-8.598970149712331,41.15773310446508
672,5711,DC1,161427.36985565,466322.46459266,PARAGEM SEM ABRIGO,995, ,D:\SIG\FOTOS\DC  1.TIF,RUA DIOGO CAO,PORTO,PARANHOS,C1,DIOGO CÃO,Diogo Cão,10011300096,RDCAO0,10,00096,0113,-8.592751703613956,41.1651422623444
673,5712,DC2,161472.24507855,466403.27169343,PARAGEM SEM ABRIGO,194, ,D:\SIG\FOTOS\DC  2.TIF,RUA LA COUTURE,PORTO,BONFIM,C1,DIOGO CÃO,Diogo Cão,02011300026,RLCOU0,02,00026,0113,-8.592222115878783,41.165871987445804
674,5713,DCPF1,162257.52629745,470255.27642161,com painel abrigo, , ,D:\SIG\FOTOS\DCPF1.TIF,RUA NOVA DE S. GEMIL,MAIA,ÁGUAS SANTAS,C9,DR.CARLOS FELGUEIRAS,Dr. Carlos Felgueiras,,,,,,-8.583103439254339,41.20059231582983
675,5714,DCPF2,162245.5607545,470252.67214475,com painel abrigo, , ,D:\SIG\FOTOS\DCPF2.TIF,RUA NOVA DE S. GEMIL,MAIA,ÁGUAS SANTAS,C9,DR. CARLOS FELGUEIRAS,Dr. Carlos Felgueiras,,,,,,-8.583245921576093,41.200568308229286
676,5715,DCS1,164117.40975188,466953.19999897,postalete, , ,D:\SIG\FOTOS\DCS 1.TIF,RUA DAVID CORREIA DA SILVA,GONDOMAR,RIO TINTO,C8,DAVID CORREIA SILVA,David Correia Silva,,,,,,-8.560737220694149,41.17094515776433
677,5716,DCS2,164104.20461532,466977.47699742,postalete, , ,D:\SIG\FOTOS\DCS 2.TIF,RUA DAVID CORREIA DA SILVA,GONDOMAR,RIO TINTO,C8,DAVID CORREIA SILVA,David Correia Silva,,,,,,-8.560896000192589,41.17116316237199
678,5717,DDA1,152308.21562813,469261.55265528,postalete, , ,D:\SIG\FOTOS\DDA 1.TIF,RUA HEROIS DE AFRICA,MATOSINHOS,LEÇA DA PALMEIRA,C4,DOIS AMIGOS,Dois Amigos,,,,,,-8.701633012865713,41.19111813854094
679,5718,DDA2,152310.68384383,469205.32005753,com painel abrigo, , ,D:\SIG\FOTOS\DDA 2.TIF,RUA HINTZE RIBEIRO,MATOSINHOS,LEÇA DA PALMEIRA,C4,DOIS AMIGOS,Dois Amigos,,,,,,-8.701599198182475,41.19061198084438
680,5719,HSM3,159845.83380109,465802.61477325,PARAGEM SEM ABRIGO,252, ,D:\SIG\FOTOS\DG  1.TIF,RUA ANTERO DE QUENTAL,PORTO,CEDOFEITA,C1,HOSP. STA MARIA,Hosp. Sta Maria,04011300026,RAQUE0,04,00026,0113,-8.611561152942341,41.16038454848412
681,5720,IMTT1,156723.60034112,467830.1696486,PARAGEM COM ABRIGO J, , ,D:\SIG\FOTOS\DGV 1.TIF,AVENIDA FONTES PEREIRA DE MELO,PORTO,RAMALDE,C2,IMTT,IMTT,11000220113,AFPME0,11,00022,0113,-8.6489026595949,41.17847913924723
682,5721,IMTT2,156696.80713014,467835.45133926,PARAGEM COM ABRIGO J, , ,D:\SIG\FOTOS\DGV 2.TIF,AVENIDA FONTES PEREIRA DE MELO,PORTO,RAMALDE,C2,IMTT,IMTT,11000230113,AFPME0,11,00023,0113,-8.649222333224811,41.17852525716327
683,5722,ROTA2,162333.29169826,467918.87117419,abrigo, , ,D:\SIG\FOTOS\DIM.TIF,AVENIDA FERNAO MAGALHAES,PORTO,PARANHOS,C6,ROT. DA AREOSA,Rot. da Areosa,10011300002,AFMAG0,10,00002,0113,-8.582056158676469,41.179558956598
684,5723,DISP1,159541.77261666,462349.22069034,com painel abrigo, , ,D:\SIG\FOTOS\DISP1.TIF,RUA CONSELHEIRO VELOSO CRUZ,VILA NOVA DE GAIA,VILA NOVA DE GAIA (SANTA MARINHA),S8,DISPENSÁRIO,Dispensário,,,,,,-8.614955155471604,41.12927509882872
685,5724,DISP2,159498.56756849,462344.76155682,com painel abrigo, , ,D:\SIG\FOTOS\DISP2.TIF,RUA CONSELHEIRO VELOSO CRUZ,VILA NOVA DE GAIA,VILA NOVA DE GAIA (SANTA MARINHA),S8,DISPENSÁRIO,Dispensário,,,,,,-8.615469359077483,41.129232788333745
686,5725,SRVM3,155671.91522387,465482.91276238,com painel abrigo, , ,D:\SIG\FOTOS\DJ3 1.TIF,LARGO D. JOAO III,PORTO,LORDELO DO OURO,C2,SERRALVES (MUSEU),Serralves (Museu),06011300017,LDJTE0,06,00017,0113,-8.661265476559977,41.15728774238502
687,5726,DL1,155736.27400345,464359.89958728,PARAGEM COM ABRIGO J, , ,D:\SIG\FOTOS\DL  1.TIF,RUA SOBREIRAS,PORTO,LORDELO DO OURO,C2,D. LEONOR,D. Leonor,06011300018,RSOBR0,06,00018,0113,-8.660417461631045,41.147179824320865
688,5727,DL2,155710.71232069,464386.59478443,PARAGEM COM ABRIGO J, , ,D:\SIG\FOTOS\DL  2.TIF,RUA SOBREIRAS,PORTO,LORDELO DO OURO,C2,D. LEONOR,D. Leonor,06011300019,RSOBR0,06,00019,0113,-8.660723870880254,41.147418783118006
689,5728,PJUV1,155774.84477134,464523.28999816,PARAGEM COM ABRIGO J, , ,D:\SIG\FOTOS\DL  3.TIF,RUA PAULA DA GAMA,PORTO,LORDELO DO OURO,C2,POUSADA JUVENTUDE,Pousada Juventude,06011300020,RPGAM0,06,00020,0113,-8.659969842779391,41.148653081777994
690,5729,PJUV2,155757.58495851,464526.58457135,PARAGEM COM ABRIGO J, , ,D:\SIG\FOTOS\DL  4.TIF,RUA PAULA DA GAMA,PORTO,LORDELO DO OURO,C2,POUSADA JUVENTUDE,Pousada Juventude,06011300021,RPGAM0,06,00021,0113,-8.660175674556541,41.14868180069083
691,5730,DMAN1,160133.98619919,474282.41857882,abrigo, , ,D:\SIG\FOTOS\DMAN1.TIF,AVENIDA D. MANUEL II,MAIA,VERMOIM,C5,D. MANUEL II,D. Manuel II,,,,,,-8.60868168840368,41.23675037173308
692,5731,DMAN2,160146.75011259,474300.52391192,com painel abrigo, , ,D:\SIG\FOTOS\DMAN2.TIF,AVENIDA D. MANUEL II,MAIA,VERMOIM,C5,D. MANUEL II,D. Manuel II,,,,,,-8.608530628656842,41.23691402010745
693,5732,AGOM1,157965.3876593,461717.09143387,postalete, , ,D:\SIG\FOTOS\DMAT.TIF,RUA AUGUSTO GOMES,VILA NOVA DE GAIA,VILA NOVA DE GAIA (SANTA MARINHA),S8,AUGUSTO GOMES,Augusto Gomes,,,,,,-8.633683779401613,41.123503078734174
694,5733,MRT1,163958.25081612,471663.27394703,PARAGEM SEM ABRIGO, , ,D:\SIG\FOTOS\DMF 1.TIF,RUA D. AFONSO HENRIQUES,MAIA,ÁGUAS SANTAS,C9,MIRANTE,Mirante,,,,,,-8.562911914525719,41.21334743479418
695,5734,MRT2,163934.86115402,471664.73335316,PARAGEM COM ABRIGO J, , ,D:\SIG\FOTOS\DMF 2.TIF,RUA D. AFONSO HENRIQUES,MAIA,ÁGUAS SANTAS,C9,MIRANTE,Mirante,,,,,,-8.563190888188059,41.213359533531055
